"sales_price","sales_price_log","estimate_range","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
10710,9.27893316344179,2580,"1",2475,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
4590,8.43163530305459,1293,"1",3111,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
6120,8.71931737550637,1290,"1",475,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
13770,9.5302475917227,3870,"1",3825,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
84160,11.3404750279715,25780,"1",15876,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
12240,9.41246455606632,2580,"1",7864.75,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
19890,9.89797237184802,3870,"1",18605,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
58140,10.9706091741129,12890,"1",8299,"0","0","1","1","0","0","2016","11","Sunday","0","1","0","1","0","0","0","0","0","0"
73450,11.204360181602,25780,"1",10678.5,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
45900,10.7342203960486,6440,"1",4800,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
10710,9.27893316344179,6450,"1",5937.5,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
227680,12.3356964133237,25780,"1",8835,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
114760,11.6505982700953,19330,"1",4838,"0","0","1","1","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
114760,11.6505982700953,12890,"1",3721,"0","1","1","0","0","0","2016","11","Sunday","1","1","0","0","0","0","0","0","0","0"
33660,10.4240654677448,12890,"1",5250,"0","0","1","1","0","0","2016","11","Sunday","1","0","1","0","0","0","0","0","0","0"
